date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:17	130761/130761	U-----	200	untouched ('')	image/png	etag:%221fec9-59e853d1b4d90%22	https://www.wastalinux.org/img/tutorials/kiwix/Kiwix-Main.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/kiwix/Kiwix-Main.png	(from https://www.wastalinux.org/tutorials/kiwix/)
13:44:17	132752/132752	U-----	200	untouched ('')	image/png	etag:%2220690-59e853cbb0c88%22	https://www.wastalinux.org/img/tutorials/kiwix/Kiwix-Categories.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/kiwix/Kiwix-Categories.png	(from https://www.wastalinux.org/tutorials/kiwix/)
13:44:17	148297/148297	U-----	200	untouched ('')	image/png	etag:%2224349-59e853c5f8e45%22	https://www.wastalinux.org/img/tutorials/kiwix/Kiwix-Bookmarks.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/kiwix/Kiwix-Bookmarks.png	(from https://www.wastalinux.org/tutorials/kiwix/)
13:44:21	97106/97106	U-----	200	untouched ('')	image/png	etag:%2217b52-59e853b2fe69c%22	https://www.wastalinux.org/img/tutorials/expand-usb-image/extract-here.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/expand-usb-image/extract-here.png	(from https://www.wastalinux.org/tutorials/expand-usb-image/)
13:44:21	68326/68326	U-----	200	untouched ('')	image/png	etag:%2210ae6-59e853aec3632%22	https://www.wastalinux.org/img/tutorials/expand-usb-image/identify-drive.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/expand-usb-image/identify-drive.png	(from https://www.wastalinux.org/tutorials/expand-usb-image/)
13:44:21	75947/75947	U-----	200	untouched ('')	image/png	etag:%22128ab-59e853ab42e35%22	https://www.wastalinux.org/img/tutorials/expand-usb-image/disks.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/expand-usb-image/disks.png	(from https://www.wastalinux.org/tutorials/expand-usb-image/)
13:44:21	37514/37514	U-----	200	untouched ('')	image/png	etag:%22928a-59e853a789bf4%22	https://www.wastalinux.org/img/tutorials/expand-usb-image/account-details.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/expand-usb-image/account-details.png	(from https://www.wastalinux.org/tutorials/expand-usb-image/)
13:44:24	97784/97784	U-----	200	untouched ('')	image/png	etag:%2217df8-59e853a517c2a%22	https://www.wastalinux.org/img/tutorials/expand-usb-image/partition-identifier.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/expand-usb-image/partition-identifier.png	(from https://www.wastalinux.org/tutorials/expand-usb-image/)
13:44:25	50211/50211	U-----	200	untouched ('')	image/jpeg	etag:%22c423-5949fbe81158b%22	https://www.wastalinux.org/img/tutorials/create-bootable-usb/Rufus-1.jpg	./wasta-linux-doc/www.wastalinux.org/img/tutorials/create-bootable-usb/Rufus-1.jpg	(from https://www.wastalinux.org/tutorials/create-bootable-usb/)
13:44:25	41990/41990	U-----	200	untouched ('')	image/jpeg	etag:%22a406-5949fa0c6988e%22	https://www.wastalinux.org/img/tutorials/create-bootable-usb/Rufus-2.jpg	./wasta-linux-doc/www.wastalinux.org/img/tutorials/create-bootable-usb/Rufus-2.jpg	(from https://www.wastalinux.org/tutorials/create-bootable-usb/)
13:44:25	23914/23914	U-----	200	untouched ('')	image/png	etag:%225d6a-59e853b59b5e9%22	https://www.wastalinux.org/img/tutorials/create-bootable-usb/wasta-linux-boot.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/create-bootable-usb/wasta-linux-boot.png	(from https://www.wastalinux.org/tutorials/create-bootable-usb/)
13:44:28	101309/101309	U-----	200	untouched ('')	image/png	etag:%2218bbd-59e853e8e5780%22	https://www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-1.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-1.png	(from https://www.wastalinux.org/tutorials/inplace-upgrade/)
13:44:29	66834/66834	U-----	200	untouched ('')	image/png	etag:%2210512-59e853e0c3674%22	https://www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-2.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-2.png	(from https://www.wastalinux.org/tutorials/inplace-upgrade/)
13:44:29	14048/14048	U-----	200	untouched ('')	image/png	etag:%2236e0-59e853e1ef368%22	https://www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-3.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/inplace-upgrade/InPlace-3.png	(from https://www.wastalinux.org/tutorials/inplace-upgrade/)
